Stack,Parent tags,Child tags,Time tag,Type tag,Difficulty Level,Question Description,Solution,Testing - Is the question correct in terms of spelling and grammar? ,Testing - Unambiguous Statement?,Testing - Is solution provided is correct?,"Is the question tagging (topic, time, difficulty level) correct? ",Sign-off Given by? ,Approved by Internal tester,"Comments, if any (By Tester) ",Migrated onto Levelup?,Updated after review,Reviewed by Instructor/PI?,Reason for rejection,Updated after review
Node,Node Intermediate,Event Emitter,5 min,Implementation,High,"Implement an event emitter that can handle once-only events. Complete the below code

class MyEmitter {
  constructor() {
    // create an object to hold event listeners
    this.events = {};
  }

  // method to add event listeners
  on(eventName, listener) {
    if (!this.events[eventName]) {
      this.events[eventName] = [];
    }
    this.events[eventName].push(listener);
  }

  // method to remove event listeners
  off(eventName, listener) {
    if (!this.events[eventName]) {
      return;
    }
    this.events[eventName] = this.events[eventName].filter(
      (eventListener) => eventListener !== listener
    );
  }

  // method to add once-only event listeners - WRITE CODE HERE
 

  // method to emit events
  emit(eventName, ...args) {
    if (!this.events[eventName]) {
      return;
    }

    // copy the array of listeners so that removing listeners during the loop doesn't affect iteration
    const listeners = [...this.events[eventName]];
    for (const listener of listeners) {
      listener(...args);
    }
  }
}","class MyEmitter {
  constructor() {
    // create an object to hold event listeners
    this.events = {};
  }

  // method to add event listeners
  on(eventName, listener) {
    if (!this.events[eventName]) {
      this.events[eventName] = [];
    }
    this.events[eventName].push(listener);
  }

  // method to remove event listeners
  off(eventName, listener) {
    if (!this.events[eventName]) {
      return;
    }
    this.events[eventName] = this.events[eventName].filter(
      (eventListener) => eventListener !== listener
    );
  }

  // method to add once-only event listeners
  once(eventName, listener) {
    // create a new listener function that removes itself after it's called once
    const onceListener = (...args) => {
      listener(...args);
      this.off(eventName, onceListener);
    };
    this.on(eventName, onceListener);
  }

  // method to emit events
  emit(eventName, ...args) {
    if (!this.events[eventName]) {
      return;
    }
    // copy the array of listeners so that removing listeners during the loop doesn't affect iteration
    const listeners = [...this.events[eventName]];
    for (const listener of listeners) {
      listener(...args);
    }
  }
}
In this implementation, the MyEmitter class has a new method once() that works like the on() method, but adds a listener that will be removed automatically after it's called once.

The once() method creates a new listener function that calls the original listener and then removes itself using the off() method. This ensures that the listener is only called once.

Here's an example usage of this event emitter:

const myEmitter = new MyEmitter();

myEmitter.once('hello', (name) => {
  console.log(`Hello, ${name}!`);
});

myEmitter.on('goodbye', (name) => {
  console.log(`Goodbye, ${name}!`);
});

myEmitter.emit('hello', 'Alice');
myEmitter.emit('hello', 'Bob');
myEmitter.emit('goodbye', 'Charlie');
myEmitter.emit('goodbye', 'David');

In this example, we create a new MyEmitter object and add one once-only listener and one regular listener. We then emit two hello events and two goodbye events with different arguments. The once-only listener is only called once, for the first hello event. The regular listener is called for both goodbye events",Yes,Yes,Yes,Yes,Tanya,Yes,add more context  to the question,,Yes,Rejected,add more context  to the question,
Node,Node Intermediate,Event Emitter,3 min,Implementation,Low,Implement an event emitter using the Node.js built-in EventEmitter module.,"const EventEmitter = require('events');

class MyEmitter extends EventEmitter {}

const myEmitter = new MyEmitter();

myEmitter.on('event', (arg1, arg2) => {
  console.log('event', arg1, arg2);
});

myEmitter.emit('event', 'hello', 'world');
",Yes,Yes,Yes,Yes,Tanya,Yes,time can be 3 mins,,,Approved,,
Node,Node Intermediate,Event Emitter,1 min,Implementation,Medium,How do you subscribe to an event using the addListener method in an event emitter?,"The first argument is a string that represents the name of the event you want to listen to.

The second argument is a callback function that will be executed when the event is emitted.

Here's an example of how to use the on method to subscribe to an event:

const EventEmitter = require('events');
const myEmitter = new EventEmitter();

myEmitter.on('greet', (name) => {
  console.log(`Hello, ${name}!`);
});

myEmitter.emit('greet', 'John');",,,,,,,,,,,,
Node,Node Intermediate,Event Emitter,1 min,Implementation,Low,How do you unsubscribe from an event in an event emitter?,"To unsubscribe from an event in an event emitter, you need to use the off method. The off method is used to remove a listener function from the specified event.

Here's an example of how to unsubscribe from an event using the off method:


const EventEmitter = require('events');
const myEmitter = new EventEmitter();

const callback = (name) => {
  console.log(`Hello, ${name}!`);
};

myEmitter.on('greet', callback);

myEmitter.emit('greet', 'John'); // logs ""Hello, John!""

myEmitter.off('greet', callback);

myEmitter.emit('greet', 'Alice'); // nothing is logged",,,,,,,,,,,,
Node,Node Intermediate,Event Emitter,3 min,Implementation,Low,How do you unsubscribe all listeners from a specific event in an event emitter?,"To unsubscribe all listeners from a specific event in an event emitter, you can use the removeAllListeners method. The removeAllListeners method is used to remove all listener functions from the specified event.

Here's an example of how to unsubscribe all listeners from a specific event using the removeAllListeners method:


const EventEmitter = require('events');
const myEmitter = new EventEmitter();

const callback1 = (name) => {
  console.log(`Hello, ${name}!`);
};

const callback2 = () => {
  console.log(`Goodbye!`);
};

myEmitter.on('greet', callback1);
myEmitter.on('greet', callback2);

myEmitter.emit('greet', 'John'); // logs ""Hello, John!"" and ""Goodbye!""

myEmitter.removeAllListeners('greet');

myEmitter.emit('greet', 'Alice'); // nothing is logged",,,,,,,,,,,,
Node,Node Intermediate,Event Emitter,3 min,Implementation,Medium,How do you use once method to listen to an event only once in an event emitter?,"To listen to an event only once in an event emitter, you can use the once method. The once method is used to add a one-time listener function to the specified event.

Here's an example of how to use the once method to listen to an event only once:


const EventEmitter = require('events');
const myEmitter = new EventEmitter();

myEmitter.once('greet', (name) => {
  console.log(`Hello, ${name}!`);
});

myEmitter.emit('greet', 'John'); // logs ""Hello, John!""

myEmitter.emit('greet', 'Alice'); // nothing is logged",,,,,,,,,,,,
Node,Node Intermediate,Event Emitter,3 min,Implementation,Medium,How do you use eventNames method to get an array of all the event names in an event emitter?,"const EventEmitter = require('events');
const myEmitter = new EventEmitter();

myEmitter.on('greet', (name) => {
  console.log(`Hello, ${name}!`);
});

myEmitter.on('bye', () => {
  console.log(`Goodbye!`);
});

const eventNames = myEmitter.eventNames();

console.log(eventNames); // logs [""greet"", ""bye""]",,,,,,,,,,,,
Node,Node Intermediate,Event Emitter,3 min,Implementation,Medium,How do you extend the Node.js built-in EventEmitter class to create a custom event emitter class?,"To extend the Node.js built-in EventEmitter class and create a custom event emitter class, you can use the extends keyword and create a new class that inherits from EventEmitter.

Here's an example of how to extend the EventEmitter class to create a custom MyEmitter class:


const EventEmitter = require('events');

class MyEmitter extends EventEmitter {
  constructor() {
    super();
  }

  // custom methods for the new class
  myMethod() {
    console.log('This is my custom method!');
  }
}

const myEmitter = new MyEmitter();
myEmitter.on('greet', (name) => {
  console.log(`Hello, ${name}!`);
});

myEmitter.emit('greet', 'John'); // logs ""Hello, John!""

myEmitter.myMethod(); // logs ""This is my custom method!""",,,,,,,,,,,,
Node,Node Intermediate,Event Emitter,1 min,Implementation,Medium,How do you use setMaxListeners method to set the maximum number of listeners for all events in an event emitter?,"In Node.js, you can use the setMaxListeners method of an EventEmitter instance to set the maximum number of listeners for all events in the emitter. By default, an EventEmitter instance will print a warning message to the console if more than 10 listeners are added to a single event, as this can potentially indicate a memory leak in the code.

Here's an example of how to use the setMaxListeners method to set the maximum number of listeners for all events in an EventEmitter instance:

const EventEmitter = require('events');
const myEmitter = new EventEmitter();

myEmitter.setMaxListeners(20);

myEmitter.on('greet', (name) => {
  console.log(`Hello, ${name}!`);
});

for (let i = 0; i < 15; i++) {
  myEmitter.on('count', () => {
    console.log(`Count: ${i}`);
  });
}

console.log(myEmitter.getMaxListeners()); // logs 20",,,,,,,,,,,,
Node,Node Intermediate,Event Emitter,1 min,Implementation,Medium,How do you use getMaxListeners method to get the maximum number of listeners for all events in an event emitter?,"const EventEmitter = require('events');
const myEmitter = new EventEmitter();

console.log(myEmitter.getMaxListeners()); // logs 10

myEmitter.setMaxListeners(20);

console.log(myEmitter.getMaxListeners()); // logs 20",,,,,,,,,,,,
Node,Node Intermediate,Event Emitter,10 min,Implementation,Medium,"How do you implement a throttle for an event in an event emitter?
","class EventEmitter {
  constructor() {
    this.events = {};
  }
  
  on(event, listener, wait) {
    if (!this.events[event]) {
      this.events[event] = [];
    }
    const debounce = this.debounce(listener, wait);
    this.events[event].push(debounce);
  }
  
  emit(event, ...args) {
    if (this.events[event]) {
      this.events[event].forEach((listener) => listener(...args));
    }
  }
  
  debounce(fn, wait) {
    let timeout;
    return (...args) => {
      clearTimeout(timeout);
      timeout = setTimeout(() => {
        fn(...args);
      }, wait);
    };
  }
}

const emitter = new EventEmitter();
emitter.on(""click"", () => console.log(""Clicked""), 1000); // Throttles the click event to every 1000ms
emitter.emit(""click"");",,,,,,,,,,,,
Node,Node Intermediate,Event Emitter,10 min,Implementation,Medium,How do you implement a debounce for an event in an event emitter?,"class EventEmitter {
  constructor() {
    this.events = {};
  }

  on(eventName, callback, delay = 500) {
    if (!this.events[eventName]) {
      this.events[eventName] = [];
    }
    this.events[eventName].push({
      callback,
      delay,
      timer: null
    });
  }

  emit(eventName, ...args) {
    const event = this.events[eventName];
    if (event) {
      event.forEach(({ callback, delay, timer }) => {
        if (timer) clearTimeout(timer);
        timer = setTimeout(() => {
          callback(...args);
          timer = null;
        }, delay);
      });
    }
  }
}
",,,,,,,,,,,,
